PH-20231010-09,NO3,10.5
PH-20231010-10,NO3,14.708124999999999
PH-20231010-11,NO3,12.182903225806452
PH-20231010-12,NO3,6.1108108108108095
PH-20231010-13,NO3,4
PH-20231010-14,NO3,2
PH-20231010-15,NO3,undefined
PH-20231010-16,NO3,5
PH-20231010-17,NO3,undefined
PH-20231010-18,NO3,3.3874999999999997
PH-20231010-19,NO3,1.7908450704225354
PH-20231010-20,NO3,-0.9551059322033898
PH-20231010-21,NO3,-12.70122486288848
PH-20231010-22,NO3,-7.821666666666663
PH-20231010-23,NO3,-7.358727415553812
PH-20231010-24,NO3,-9.1573276904474
PH-20231011-01,NO3,-6.3840040858018385
PH-20231011-02,NO3,-5.389089615931722
PH-20231011-03,NO3,-6.472285382830625
PH-20231011-04,NO3,-4.987745098039216
PH-20231011-05,NO3,undefined
PH-20231011-06,NO3,-3.204296875
PH-20231011-07,NO3,0
PH-20231011-08,NO3,-0.4
PH-20231011-09,NO3,1.621917808219178
PH-20231011-10,NO3,1.1
PH-20231011-11,NO3,2.1270588235294117
PH-20231011-12,NO3,1.1
PH-20231011-13,NO3,undefined
PH-20231011-14,NO3,-0.9
PH-20231011-15,NO3,-3.198442521631644
PH-20231011-16,NO3,-2.0225439167208847
PH-20231011-17,NO3,0.48742138364779886
PH-20231011-18,NO3,-1.031578947368421
PH-20231011-19,NO3,0.8207792207792208
PH-20231011-20,NO3,0
PH-20231011-21,NO3,-1.0632271762208068
PH-20231011-22,NO3,-2.5584210526315787
PH-20231011-23,NO3,-4.381452658884565
PH-20231011-24,NO3,-5.111728571428571
PH-20231012-01,NO3,-9.781800674049107
PH-20231012-02,NO3,-9.38575498575499
PH-20231012-03,NO3,-10.725310059715202
PH-20231012-04,NO3,-9.592765432098764
PH-20231012-05,NO3,-8.748627654065253
PH-20231012-06,NO3,-9.26943231441048
PH-20231012-07,NO3,undefined
PH-20231012-08,NO3,4.642758620689655
PH-20231012-09,NO3,13.701098039215688
PH-20231012-10,NO3,undefined
PH-20231012-11,NO3,2.9000000000000004
PH-20231012-12,NO3,-0.2974468085106383
PH-20231012-13,NO3,0.037250000000000054
PH-20231012-14,NO3,0.20933333333333337
PH-20231012-15,NO3,-0.7480392156862747
PH-20231012-16,NO3,-0.6658045977011494
PH-20231012-17,NO3,-0.5923566878980892
PH-20231012-18,NO3,-0.45741935483870966
PH-20231012-19,NO3,-0.1541891891891892
PH-20231012-20,NO3,0.09408805031446542
PH-20231012-21,NO3,-0.20257142857142857
PH-20231012-22,NO3,-0.09225806451612904
PH-20231012-23,NO3,0.33571428571428574
PH-20231012-24,NO3,-0.2121428571428571
PH-20231013-01,NO3,undefined
PH-20231013-02,NO3,undefined
PH-20231013-03,NO3,undefined
PH-20231013-04,NO3,undefined
PH-20231013-05,NO3,2.95
PH-20231013-06,NO3,undefined
PH-20231013-07,NO3,undefined
PH-20231013-08,NO3,undefined
PH-20231013-09,NO3,undefined
PH-20231013-10,NO3,undefined
PH-20231013-11,NO3,undefined
PH-20231013-12,NO3,2.65
PH-20231013-13,NO3,undefined
PH-20231013-14,NO3,undefined
PH-20231013-15,NO3,undefined
PH-20231013-16,NO3,undefined
PH-20231013-17,NO3,undefined
PH-20231013-18,NO3,undefined
PH-20231013-19,NO3,undefined
PH-20231013-20,NO3,2
PH-20231013-21,NO3,4
PH-20231013-22,NO3,-0.10000000000000002
PH-20231013-23,NO3,1.8840540540540542
PH-20231013-24,NO3,21.99122807017544
PH-20231014-01,NO3,-1.3403703703703707
PH-20231014-02,NO3,0.5749913644214161
PH-20231014-03,NO3,1.9099499999999994
PH-20231014-04,NO3,1.2498264352469957
PH-20231014-05,NO3,0.3388682055100518
PH-20231014-06,NO3,-0.48642066420664193
PH-20231014-07,NO3,1.2781041388518024
PH-20231014-08,NO3,3.0424015009380865
PH-20231014-09,NO3,3.006382978723405
PH-20231014-10,NO3,1.5810243277848917
PH-20231014-11,NO3,0.6783488205861329
PH-20231014-12,NO3,-0.4743217960710944
PH-20231014-13,NO3,-4.017810679611652
PH-20231014-14,NO3,-1.9843711967545665
PH-20231014-15,NO3,-3.147173030056866
PH-20231014-16,NO3,-3.029429756350441
PH-20231014-17,NO3,-3.474099783080261
PH-20231014-18,NO3,-3.3697117232543228
PH-20231014-19,NO3,-4.462411545623836
PH-20231014-20,NO3,-2.2949441340782126
PH-20231014-21,NO3,-7.0011093502377175
PH-20231014-22,NO3,-5.520999999999999
PH-20231014-23,NO3,-3.87344827586207
PH-20231014-24,NO3,-6.361345565749237
PH-20231015-01,NO3,-3.4021621621621625
PH-20231015-02,NO3,-2.5225
PH-20231015-03,NO3,-4.350746268656716
PH-20231015-04,NO3,-1.6858974358974357
PH-20231015-05,NO3,-0.6000000000000001
PH-20231015-06,NO3,undefined
PH-20231015-07,NO3,undefined
PH-20231015-08,NO3,undefined
PH-20231015-09,NO3,undefined
PH-20231015-10,NO3,-0.76
PH-20231015-11,NO3,0.35712328767123286
PH-20231015-12,NO3,0.5132038834951456
PH-20231015-13,NO3,0.5802551020408162
